철도_id,출발시간,도착시간,출발정류장,도착정류장
114,15:20:00,15:27:00,고촌,김포공항
115,15:00:00,15:03:00,양촌,구래
115,15:03:00,15:06:00,구래,마산
115,15:06:00,15:10:00,마산,장기
115,15:10:00,15:12:00,장기,운양
115,15:12:00,15:16:00,운양,걸포북변
115,15:16:00,15:19:00,걸포북변,사우
115,15:19:00,15:21:00,사우,풍무
115,15:21:00,15:26:00,풍무,고촌
115,15:26:00,15:33:00,고촌,김포공항
116,15:06:00,15:09:00,양촌,구래
116,15:09:00,15:12:00,구래,마산
116,15:12:00,15:16:00,마산,장기
116,15:16:00,15:18:00,장기,운양
116,15:18:00,15:22:00,운양,걸포북변
116,15:22:00,15:25:00,걸포북변,사우
116,15:25:00,15:27:00,사우,풍무
116,15:27:00,15:32:00,풍무,고촌
116,15:32:00,15:39:00,고촌,김포공항
117,15:12:00,15:15:00,양촌,구래
117,15:15:00,15:18:00,구래,마산
117,15:18:00,15:22:00,마산,장기
117,15:22:00,15:24:00,장기,운양
117,15:24:00,15:28:00,운양,걸포북변
117,15:28:00,15:31:00,걸포북변,사우
117,15:31:00,15:33:00,사우,풍무
117,15:33:00,15:38:00,풍무,고촌
117,15:38:00,15:45:00,고촌,김포공항
118,15:18:00,15:21:00,양촌,구래
118,15:21:00,15:24:00,구래,마산
118,15:24:00,15:28:00,마산,장기
118,15:28:00,15:30:00,장기,운양
118,15:30:00,15:34:00,운양,걸포북변
118,15:34:00,15:37:00,걸포북변,사우
118,15:37:00,15:39:00,사우,풍무
118,15:39:00,15:44:00,풍무,고촌
118,15:44:00,15:51:00,고촌,김포공항
119,15:24:00,15:27:00,양촌,구래
119,15:27:00,15:30:00,구래,마산
119,15:30:00,15:34:00,마산,장기
119,15:34:00,15:36:00,장기,운양
119,15:36:00,15:40:00,운양,걸포북변
119,15:40:00,15:43:00,걸포북변,사우
119,15:43:00,15:45:00,사우,풍무
119,15:45:00,15:50:00,풍무,고촌
119,15:50:00,15:57:00,고촌,김포공항
120,15:30:00,15:33:00,양촌,구래
120,15:33:00,15:36:00,구래,마산
120,15:36:00,15:40:00,마산,장기
120,15:40:00,15:42:00,장기,운양
120,15:42:00,15:46:00,운양,걸포북변
120,15:46:00,15:49:00,걸포북변,사우
120,15:49:00,15:51:00,사우,풍무
120,15:51:00,15:56:00,풍무,고촌
120,15:56:00,16:03:00,고촌,김포공항
121,15:36:00,15:39:00,양촌,구래
121,15:39:00,15:42:00,구래,마산
121,15:42:00,15:46:00,마산,장기
121,15:46:00,15:48:00,장기,운양
121,15:48:00,15:52:00,운양,걸포북변
121,15:52:00,15:55:00,걸포북변,사우
121,15:55:00,15:57:00,사우,풍무
121,15:57:00,16:02:00,풍무,고촌
121,16:02:00,16:09:00,고촌,김포공항
122,15:42:00,15:45:00,양촌,구래
122,15:45:00,15:48:00,구래,마산
122,15:48:00,15:52:00,마산,장기
122,15:52:00,15:54:00,장기,운양
122,15:54:00,15:58:00,운양,걸포북변
122,15:58:00,16:01:00,걸포북변,사우
122,16:01:00,16:03:00,사우,풍무
122,16:03:00,16:08:00,풍무,고촌
122,16:08:00,16:15:00,고촌,김포공항
123,15:48:00,15:51:00,양촌,구래
123,15:51:00,15:54:00,구래,마산
123,15:54:00,15:58:00,마산,장기
123,15:58:00,16:00:00,장기,운양
123,16:00:00,16:04:00,운양,걸포북변
123,16:04:00,16:07:00,걸포북변,사우
123,16:07:00,16:09:00,사우,풍무
123,16:09:00,16:14:00,풍무,고촌
123,16:14:00,16:21:00,고촌,김포공항
124,15:54:00,15:57:00,양촌,구래
124,15:57:00,16:00:00,구래,마산
124,16:00:00,16:04:00,마산,장기
124,16:04:00,16:06:00,장기,운양
124,16:06:00,16:10:00,운양,걸포북변
124,16:10:00,16:13:00,걸포북변,사우
124,16:13:00,16:15:00,사우,풍무
124,16:15:00,16:20:00,풍무,고촌
124,16:20:00,16:27:00,고촌,김포공항
125,16:00:00,16:03:00,양촌,구래
125,16:03:00,16:06:00,구래,마산
125,16:06:00,16:10:00,마산,장기
125,16:10:00,16:12:00,장기,운양
125,16:12:00,16:16:00,운양,걸포북변
125,16:16:00,16:19:00,걸포북변,사우
125,16:19:00,16:21:00,사우,풍무
125,16:21:00,16:26:00,풍무,고촌
125,16:26:00,16:33:00,고촌,김포공항
126,16:06:00,16:09:00,양촌,구래
126,16:09:00,16:12:00,구래,마산
126,16:12:00,16:16:00,마산,장기
126,16:16:00,16:18:00,장기,운양
126,16:18:00,16:22:00,운양,걸포북변
126,16:22:00,16:25:00,걸포북변,사우
126,16:25:00,16:27:00,사우,풍무
126,16:27:00,16:32:00,풍무,고촌
126,16:32:00,16:39:00,고촌,김포공항
127,16:12:00,16:15:00,양촌,구래
127,16:15:00,16:18:00,구래,마산
127,16:18:00,16:22:00,마산,장기
127,16:22:00,16:24:00,장기,운양
127,16:24:00,16:28:00,운양,걸포북변
127,16:28:00,16:31:00,걸포북변,사우
127,16:31:00,16:33:00,사우,풍무
127,16:33:00,16:38:00,풍무,고촌
127,16:38:00,16:45:00,고촌,김포공항
128,16:18:00,16:21:00,양촌,구래
128,16:21:00,16:24:00,구래,마산
128,16:24:00,16:28:00,마산,장기
128,16:28:00,16:30:00,장기,운양
128,16:30:00,16:34:00,운양,걸포북변
128,16:34:00,16:37:00,걸포북변,사우
128,16:37:00,16:39:00,사우,풍무
128,16:39:00,16:44:00,풍무,고촌
128,16:44:00,16:51:00,고촌,김포공항
129,16:24:00,16:27:00,양촌,구래
129,16:27:00,16:30:00,구래,마산
129,16:30:00,16:34:00,마산,장기
129,16:34:00,16:36:00,장기,운양
129,16:36:00,16:40:00,운양,걸포북변
129,16:40:00,16:43:00,걸포북변,사우
129,16:43:00,16:45:00,사우,풍무
129,16:45:00,16:50:00,풍무,고촌
129,16:50:00,16:57:00,고촌,김포공항
130,16:30:00,16:33:00,양촌,구래
130,16:33:00,16:36:00,구래,마산
130,16:36:00,16:40:00,마산,장기
130,16:40:00,16:42:00,장기,운양
130,16:42:00,16:46:00,운양,걸포북변
130,16:46:00,16:49:00,걸포북변,사우
130,16:49:00,16:51:00,사우,풍무
130,16:51:00,16:56:00,풍무,고촌
130,16:56:00,17:03:00,고촌,김포공항
131,16:36:00,16:39:00,양촌,구래
131,16:39:00,16:42:00,구래,마산
131,16:42:00,16:46:00,마산,장기
131,16:46:00,16:48:00,장기,운양
131,16:48:00,16:52:00,운양,걸포북변
131,16:52:00,16:55:00,걸포북변,사우
131,16:55:00,16:57:00,사우,풍무
131,16:57:00,17:02:00,풍무,고촌
131,17:02:00,17:09:00,고촌,김포공항
132,16:41:00,16:44:00,양촌,구래
132,16:44:00,16:47:00,구래,마산
132,16:47:00,16:51:00,마산,장기
132,16:51:00,16:53:00,장기,운양
132,16:53:00,16:57:00,운양,걸포북변
132,16:57:00,17:00:00,걸포북변,사우
132,17:00:00,17:02:00,사우,풍무
132,17:02:00,17:07:00,풍무,고촌
132,17:07:00,17:14:00,고촌,김포공항
133,16:45:00,16:48:00,양촌,구래
133,16:48:00,16:51:00,구래,마산
133,16:51:00,16:55:00,마산,장기
133,16:55:00,16:57:00,장기,운양
133,16:57:00,17:01:00,운양,걸포북변
133,17:01:00,17:04:00,걸포북변,사우
133,17:04:00,17:06:00,사우,풍무
133,17:06:00,17:11:00,풍무,고촌
133,17:11:00,17:18:00,고촌,김포공항
134,16:49:00,16:52:00,양촌,구래
134,16:52:00,16:55:00,구래,마산
134,16:55:00,16:59:00,마산,장기
134,16:59:00,17:01:00,장기,운양
134,17:01:00,17:05:00,운양,걸포북변
134,17:05:00,17:08:00,걸포북변,사우
134,17:08:00,17:10:00,사우,풍무
134,17:10:00,17:15:00,풍무,고촌
134,17:15:00,17:22:00,고촌,김포공항
135,16:53:00,16:56:00,양촌,구래
135,16:56:00,16:59:00,구래,마산
135,16:59:00,17:03:00,마산,장기
135,17:03:00,17:05:00,장기,운양
135,17:05:00,17:09:00,운양,걸포북변
135,17:09:00,17:12:00,걸포북변,사우
135,17:12:00,17:14:00,사우,풍무
135,17:14:00,17:19:00,풍무,고촌
135,17:19:00,17:26:00,고촌,김포공항
136,16:57:00,17:00:00,양촌,구래
136,17:00:00,17:03:00,구래,마산
136,17:03:00,17:07:00,마산,장기
136,17:07:00,17:09:00,장기,운양
136,17:09:00,17:14:00,운양,걸포북변
136,17:14:00,17:16:00,걸포북변,사우
136,17:16:00,17:19:00,사우,풍무
136,17:19:00,17:23:00,풍무,고촌
136,17:23:00,17:30:00,고촌,김포공항
137,17:01:00,17:04:00,양촌,구래
137,17:04:00,17:07:00,구래,마산
137,17:07:00,17:11:00,마산,장기
137,17:11:00,17:13:00,장기,운양
137,17:13:00,17:17:00,운양,걸포북변
137,17:17:00,17:20:00,걸포북변,사우
137,17:20:00,17:23:00,사우,풍무
137,17:23:00,17:27:00,풍무,고촌
137,17:27:00,17:34:00,고촌,김포공항
138,17:05:00,17:08:00,양촌,구래
138,17:08:00,17:11:00,구래,마산
138,17:11:00,17:15:00,마산,장기
138,17:15:00,17:17:00,장기,운양
138,17:17:00,17:21:00,운양,걸포북변
138,17:21:00,17:24:00,걸포북변,사우
138,17:24:00,17:27:00,사우,풍무
138,17:27:00,17:31:00,풍무,고촌
138,17:31:00,17:38:00,고촌,김포공항
139,17:09:00,17:11:00,양촌,구래
139,17:11:00,17:14:00,구래,마산
139,17:14:00,17:18:00,마산,장기
139,17:18:00,17:21:00,장기,운양
139,17:21:00,17:25:00,운양,걸포북변
139,17:25:00,17:28:00,걸포북변,사우
139,17:28:00,17:30:00,사우,풍무
139,17:30:00,17:35:00,풍무,고촌
139,17:35:00,17:42:00,고촌,김포공항
140,17:12:00,17:15:00,양촌,구래
140,17:15:00,17:18:00,구래,마산
140,17:18:00,17:22:00,마산,장기
140,17:22:00,17:24:00,장기,운양
140,17:24:00,17:28:00,운양,걸포북변
140,17:28:00,17:31:00,걸포북변,사우
140,17:31:00,17:34:00,사우,풍무
140,17:34:00,17:38:00,풍무,고촌
140,17:38:00,17:45:00,고촌,김포공항
141,17:16:00,17:18:00,양촌,구래
141,17:18:00,17:21:00,구래,마산
141,17:21:00,17:25:00,마산,장기
141,17:25:00,17:28:00,장기,운양
141,17:28:00,17:32:00,운양,걸포북변
141,17:32:00,17:35:00,걸포북변,사우
141,17:35:00,17:37:00,사우,풍무
141,17:37:00,17:42:00,풍무,고촌
141,17:42:00,17:49:00,고촌,김포공항
142,17:19:00,17:22:00,양촌,구래
142,17:22:00,17:25:00,구래,마산
142,17:25:00,17:29:00,마산,장기
142,17:29:00,17:31:00,장기,운양
142,17:31:00,17:35:00,운양,걸포북변
142,17:35:00,17:38:00,걸포북변,사우
142,17:38:00,17:41:00,사우,풍무
142,17:41:00,17:45:00,풍무,고촌
142,17:45:00,17:52:00,고촌,김포공항
143,17:23:00,17:25:00,양촌,구래
143,17:25:00,17:28:00,구래,마산
143,17:28:00,17:32:00,마산,장기
143,17:32:00,17:35:00,장기,운양
143,17:35:00,17:39:00,운양,걸포북변
143,17:39:00,17:42:00,걸포북변,사우
143,17:42:00,17:44:00,사우,풍무
143,17:44:00,17:49:00,풍무,고촌
143,17:49:00,17:56:00,고촌,김포공항
144,17:26:00,17:29:00,양촌,구래
144,17:29:00,17:32:00,구래,마산
144,17:32:00,17:36:00,마산,장기
144,17:36:00,17:38:00,장기,운양
144,17:38:00,17:42:00,운양,걸포북변
144,17:42:00,17:45:00,걸포북변,사우
144,17:45:00,17:48:00,사우,풍무
144,17:48:00,17:52:00,풍무,고촌
144,17:52:00,17:59:00,고촌,김포공항
145,17:30:00,17:32:00,양촌,구래
145,17:32:00,17:35:00,구래,마산
145,17:35:00,17:39:00,마산,장기
145,17:39:00,17:42:00,장기,운양
145,17:42:00,17:46:00,운양,걸포북변
145,17:46:00,17:49:00,걸포북변,사우
145,17:49:00,17:51:00,사우,풍무
145,17:51:00,17:56:00,풍무,고촌
145,17:56:00,18:03:00,고촌,김포공항
146,17:33:00,17:36:00,양촌,구래
146,17:36:00,17:39:00,구래,마산
146,17:39:00,17:43:00,마산,장기
146,17:43:00,17:45:00,장기,운양
146,17:45:00,17:49:00,운양,걸포북변
146,17:49:00,17:52:00,걸포북변,사우
146,17:52:00,17:55:00,사우,풍무
146,17:55:00,17:59:00,풍무,고촌
146,17:59:00,18:06:00,고촌,김포공항
147,17:37:00,17:39:00,양촌,구래
147,17:39:00,17:42:00,구래,마산
147,17:42:00,17:46:00,마산,장기
147,17:46:00,17:49:00,장기,운양
147,17:49:00,17:53:00,운양,걸포북변
147,17:53:00,17:56:00,걸포북변,사우
147,17:56:00,17:58:00,사우,풍무
147,17:58:00,18:03:00,풍무,고촌
147,18:03:00,18:10:00,고촌,김포공항
148,17:40:00,17:43:00,양촌,구래
148,17:43:00,17:46:00,구래,마산
148,17:46:00,17:50:00,마산,장기
148,17:50:00,17:52:00,장기,운양
148,17:52:00,17:56:00,운양,걸포북변
148,17:56:00,17:59:00,걸포북변,사우
148,17:59:00,18:02:00,사우,풍무
148,18:02:00,18:06:00,풍무,고촌
148,18:06:00,18:13:00,고촌,김포공항
149,17:44:00,17:46:00,양촌,구래
149,17:46:00,17:49:00,구래,마산
149,17:49:00,17:53:00,마산,장기
149,17:53:00,17:56:00,장기,운양
149,17:56:00,18:00:00,운양,걸포북변
149,18:00:00,18:03:00,걸포북변,사우
149,18:03:00,18:05:00,사우,풍무
149,18:05:00,18:10:00,풍무,고촌
149,18:10:00,18:17:00,고촌,김포공항
150,17:47:00,17:50:00,양촌,구래
150,17:50:00,17:53:00,구래,마산
150,17:53:00,17:57:00,마산,장기
150,17:57:00,17:59:00,장기,운양
150,17:59:00,18:03:00,운양,걸포북변
150,18:03:00,18:06:00,걸포북변,사우
150,18:06:00,18:09:00,사우,풍무
150,18:09:00,18:13:00,풍무,고촌
150,18:13:00,18:20:00,고촌,김포공항
151,17:51:00,17:53:00,양촌,구래
151,17:53:00,17:56:00,구래,마산
151,17:56:00,18:00:00,마산,장기
151,18:00:00,18:03:00,장기,운양
151,18:03:00,18:07:00,운양,걸포북변
151,18:07:00,18:10:00,걸포북변,사우
151,18:10:00,18:12:00,사우,풍무
151,18:12:00,18:17:00,풍무,고촌
151,18:17:00,18:24:00,고촌,김포공항
152,17:54:00,17:57:00,양촌,구래
152,17:57:00,18:00:00,구래,마산
152,18:00:00,18:04:00,마산,장기
152,18:04:00,18:06:00,장기,운양
152,18:06:00,18:10:00,운양,걸포북변
152,18:10:00,18:13:00,걸포북변,사우
152,18:13:00,18:16:00,사우,풍무
152,18:16:00,18:20:00,풍무,고촌
152,18:20:00,18:27:00,고촌,김포공항
153,17:58:00,18:00:00,양촌,구래
153,18:00:00,18:03:00,구래,마산
153,18:03:00,18:07:00,마산,장기
153,18:07:00,18:10:00,장기,운양
153,18:10:00,18:14:00,운양,걸포북변
153,18:14:00,18:17:00,걸포북변,사우
153,18:17:00,18:19:00,사우,풍무
153,18:19:00,18:24:00,풍무,고촌
153,18:24:00,18:31:00,고촌,김포공항
154,18:01:00,18:04:00,양촌,구래
154,18:04:00,18:07:00,구래,마산
154,18:07:00,18:11:00,마산,장기
154,18:11:00,18:13:00,장기,운양
154,18:13:00,18:17:00,운양,걸포북변
154,18:17:00,18:20:00,걸포북변,사우
154,18:20:00,18:23:00,사우,풍무
154,18:23:00,18:27:00,풍무,고촌
154,18:27:00,18:34:00,고촌,김포공항
155,18:05:00,18:07:00,양촌,구래
155,18:07:00,18:10:00,구래,마산
155,18:10:00,18:14:00,마산,장기
155,18:14:00,18:17:00,장기,운양
155,18:17:00,18:21:00,운양,걸포북변
155,18:21:00,18:24:00,걸포북변,사우
155,18:24:00,18:26:00,사우,풍무
155,18:26:00,18:31:00,풍무,고촌
155,18:31:00,18:38:00,고촌,김포공항
156,18:08:00,18:11:00,양촌,구래
156,18:11:00,18:14:00,구래,마산
156,18:14:00,18:18:00,마산,장기
156,18:18:00,18:20:00,장기,운양
156,18:20:00,18:24:00,운양,걸포북변
156,18:24:00,18:27:00,걸포북변,사우
156,18:27:00,18:30:00,사우,풍무
156,18:30:00,18:34:00,풍무,고촌
156,18:34:00,18:41:00,고촌,김포공항
157,18:11:00,18:14:00,양촌,구래
157,18:14:00,18:17:00,구래,마산
157,18:17:00,18:21:00,마산,장기
157,18:21:00,18:24:00,장기,운양
157,18:24:00,18:28:00,운양,걸포북변
157,18:28:00,18:31:00,걸포북변,사우
157,18:31:00,18:33:00,사우,풍무
157,18:33:00,18:38:00,풍무,고촌
157,18:38:00,18:45:00,고촌,김포공항
158,18:15:00,18:18:00,양촌,구래
158,18:18:00,18:21:00,구래,마산
158,18:21:00,18:25:00,마산,장기
158,18:25:00,18:27:00,장기,운양
158,18:27:00,18:31:00,운양,걸포북변
158,18:31:00,18:34:00,걸포북변,사우
158,18:34:00,18:37:00,사우,풍무
158,18:37:00,18:41:00,풍무,고촌
158,18:41:00,18:48:00,고촌,김포공항
159,18:18:00,18:21:00,양촌,구래
159,18:21:00,18:24:00,구래,마산
159,18:24:00,18:28:00,마산,장기
159,18:28:00,18:31:00,장기,운양
159,18:31:00,18:35:00,운양,걸포북변
159,18:35:00,18:38:00,걸포북변,사우
159,18:38:00,18:40:00,사우,풍무
159,18:40:00,18:45:00,풍무,고촌
159,18:45:00,18:52:00,고촌,김포공항
160,18:22:00,18:25:00,양촌,구래
160,18:25:00,18:28:00,구래,마산
160,18:28:00,18:32:00,마산,장기
160,18:32:00,18:34:00,장기,운양
160,18:34:00,18:38:00,운양,걸포북변
160,18:38:00,18:41:00,걸포북변,사우
160,18:41:00,18:44:00,사우,풍무
160,18:44:00,18:48:00,풍무,고촌
160,18:48:00,18:55:00,고촌,김포공항
161,18:26:00,18:28:00,양촌,구래
161,18:28:00,18:31:00,구래,마산
161,18:31:00,18:35:00,마산,장기
161,18:35:00,18:38:00,장기,운양
161,18:38:00,18:42:00,운양,걸포북변
161,18:42:00,18:45:00,걸포북변,사우
161,18:45:00,18:47:00,사우,풍무
161,18:47:00,18:52:00,풍무,고촌
161,18:52:00,18:59:00,고촌,김포공항
162,18:29:00,18:32:00,양촌,구래
162,18:32:00,18:35:00,구래,마산
162,18:35:00,18:39:00,마산,장기
162,18:39:00,18:41:00,장기,운양
162,18:41:00,18:45:00,운양,걸포북변
162,18:45:00,18:48:00,걸포북변,사우
162,18:48:00,18:51:00,사우,풍무
162,18:51:00,18:55:00,풍무,고촌
162,18:55:00,19:02:00,고촌,김포공항
163,18:32:00,18:35:00,양촌,구래
163,18:35:00,18:38:00,구래,마산
163,18:38:00,18:42:00,마산,장기
163,18:42:00,18:45:00,장기,운양
163,18:45:00,18:49:00,운양,걸포북변
163,18:49:00,18:52:00,걸포북변,사우
163,18:52:00,18:54:00,사우,풍무
163,18:54:00,18:59:00,풍무,고촌
163,18:59:00,19:06:00,고촌,김포공항
164,18:36:00,18:39:00,양촌,구래
164,18:39:00,18:42:00,구래,마산
164,18:42:00,18:46:00,마산,장기
164,18:46:00,18:48:00,장기,운양
164,18:48:00,18:52:00,운양,걸포북변
164,18:52:00,18:55:00,걸포북변,사우
164,18:55:00,18:58:00,사우,풍무
164,18:58:00,19:02:00,풍무,고촌
164,19:02:00,19:09:00,고촌,김포공항
165,18:39:00,18:42:00,양촌,구래
165,18:42:00,18:45:00,구래,마산
165,18:45:00,18:49:00,마산,장기
165,18:49:00,18:52:00,장기,운양
165,18:52:00,18:56:00,운양,걸포북변
165,18:56:00,18:59:00,걸포북변,사우
165,18:59:00,19:01:00,사우,풍무
165,19:01:00,19:06:00,풍무,고촌
165,19:06:00,19:13:00,고촌,김포공항
166,18:43:00,18:46:00,양촌,구래
166,18:46:00,18:49:00,구래,마산
166,18:49:00,18:53:00,마산,장기
166,18:53:00,18:55:00,장기,운양
166,18:55:00,18:59:00,운양,걸포북변
166,18:59:00,19:02:00,걸포북변,사우
166,19:02:00,19:05:00,사우,풍무
166,19:05:00,19:09:00,풍무,고촌
166,19:09:00,19:16:00,고촌,김포공항
167,18:47:00,18:49:00,양촌,구래
167,18:49:00,18:52:00,구래,마산
167,18:52:00,18:56:00,마산,장기
167,18:56:00,18:59:00,장기,운양
167,18:59:00,19:03:00,운양,걸포북변
167,19:03:00,19:06:00,걸포북변,사우
167,19:06:00,19:08:00,사우,풍무
167,19:08:00,19:13:00,풍무,고촌
167,19:13:00,19:20:00,고촌,김포공항
168,18:50:00,18:53:00,양촌,구래
168,18:53:00,18:56:00,구래,마산
168,18:56:00,19:00:00,마산,장기
168,19:00:00,19:02:00,장기,운양
168,19:02:00,19:06:00,운양,걸포북변
168,19:06:00,19:09:00,걸포북변,사우
168,19:09:00,19:12:00,사우,풍무
168,19:12:00,19:16:00,풍무,고촌
168,19:16:00,19:23:00,고촌,김포공항
169,18:53:00,18:56:00,양촌,구래
169,18:56:00,18:59:00,구래,마산
169,18:59:00,19:03:00,마산,장기
169,19:03:00,19:06:00,장기,운양
169,19:06:00,19:10:00,운양,걸포북변
169,19:10:00,19:13:00,걸포북변,사우
169,19:13:00,19:15:00,사우,풍무
169,19:15:00,19:20:00,풍무,고촌
